Record Date,State,Interest Rate Percent,Record Fiscal Year,Record Fiscal Quarter,Record Calendar Year,Record Calendar Month
2021-08-11,Minnesota,2.27770000,2021,4,2021,3
2021-08-11,Nevada,2.27770000,2021,4,2021,3
2021-08-11,New Jersey,2.27770000,2021,4,2021,3
2021-08-11,New York,2.27770000,2021,4,2021,3
2021-08-11,Ohio,2.27770000,2021,4,2021,3
2021-08-11,Pennsylvania,2.27770000,2021,4,2021,3
2021-08-11,Texas,2.27770000,2021,4,2021,3
2021-08-11,Virgin Islands,2.27770000,2021,4,2021,3
2021-08-11,West Virginia,2.27770000,2021,4,2021,3
2021-08-12,California,2.27770000,2021,4,2021,3
2021-08-12,Colorado,2.27770000,2021,4,2021,3
2021-08-12,Connecticut,2.27770000,2021,4,2021,3
2021-08-12,Hawaii,2.27770000,2021,4,2021,3
2021-08-12,Illinois,2.27770000,2021,4,2021,3
2021-08-12,Maryland,2.27770000,2021,4,2021,3
2021-08-12,Massachusetts,2.27770000,2021,4,2021,3
2021-08-12,Minnesota,2.27770000,2021,4,2021,3
2021-08-12,Nevada,2.27770000,2021,4,2021,3
2021-08-12,New Jersey,2.27770000,2021,4,2021,3
2021-08-12,New York,2.27770000,2021,4,2021,3
2021-08-12,Ohio,2.27770000,2021,4,2021,3
2021-08-12,Pennsylvania,2.27770000,2021,4,2021,3
2021-08-12,Texas,2.27770000,2021,4,2021,3
2021-08-12,Virgin Islands,2.27770000,2021,4,2021,3
2021-08-12,West Virginia,2.27770000,2021,4,2021,3
2021-08-13,California,2.27770000,2021,4,2021,3
2021-08-13,Colorado,2.27770000,2021,4,2021,3
2021-08-13,Connecticut,2.27770000,2021,4,2021,3
2021-08-13,Hawaii,2.27770000,2021,4,2021,3
2021-08-13,Illinois,2.27770000,2021,4,2021,3
2021-08-13,Maryland,2.27770000,2021,4,2021,3
2021-08-13,Massachusetts,2.27770000,2021,4,2021,3
2021-08-13,Minnesota,2.27770000,2021,4,2021,3
2021-08-13,Nevada,2.27770000,2021,4,2021,3
2021-08-13,New Jersey,2.27770000,2021,4,2021,3
2021-08-13,New York,2.27770000,2021,4,2021,3
2021-08-13,Ohio,2.27770000,2021,4,2021,3
2021-08-13,Pennsylvania,2.27770000,2021,4,2021,3
2021-08-13,Texas,2.27770000,2021,4,2021,3
2021-08-13,Virgin Islands,2.27770000,2021,4,2021,3
2021-08-13,West Virginia,2.27770000,2021,4,2021,3
2021-08-16,California,2.27770000,2021,4,2021,3
2021-08-16,Colorado,2.27770000,2021,4,2021,3
2021-08-16,Connecticut,2.27770000,2021,4,2021,3
2021-08-16,Hawaii,2.27770000,2021,4,2021,3
2021-08-16,Illinois,2.27770000,2021,4,2021,3
2021-08-16,Maryland,2.27770000,2021,4,2021,3
2021-08-16,Massachusetts,2.27770000,2021,4,2021,3
2021-08-16,Minnesota,2.27770000,2021,4,2021,3
2021-08-16,Nevada,2.27770000,2021,4,2021,3
2021-08-16,New Jersey,2.27770000,2021,4,2021,3
2021-08-16,New York,2.27770000,2021,4,2021,3
2021-08-16,Ohio,2.27770000,2021,4,2021,3
2021-08-16,Pennsylvania,2.27770000,2021,4,2021,3
2021-08-16,Texas,2.27770000,2021,4,2021,3
2021-08-16,Virgin Islands,2.27770000,2021,4,2021,3
2021-08-16,West Virginia,2.27770000,2021,4,2021,3
2021-08-17,California,2.27770000,2021,4,2021,3
2021-08-17,Colorado,2.27770000,2021,4,2021,3
2021-08-17,Connecticut,2.27770000,2021,4,2021,3
2021-08-17,Hawaii,2.27770000,2021,4,2021,3
2021-08-17,Illinois,2.27770000,2021,4,2021,3
2021-08-17,Maryland,2.27770000,2021,4,2021,3
2021-08-17,Massachusetts,2.27770000,2021,4,2021,3
2021-08-17,Minnesota,2.27770000,2021,4,2021,3
2021-08-17,Nevada,2.27770000,2021,4,2021,3
2021-08-17,New Jersey,2.27770000,2021,4,2021,3
2021-08-17,New York,2.27770000,2021,4,2021,3
2021-08-17,Ohio,2.27770000,2021,4,2021,3
2021-08-17,Pennsylvania,2.27770000,2021,4,2021,3
2021-08-17,Texas,2.27770000,2021,4,2021,3
2021-08-17,Virgin Islands,2.27770000,2021,4,2021,3
2021-08-17,West Virginia,2.27770000,2021,4,2021,3
2021-08-18,California,2.27770000,2021,4,2021,3
2021-08-18,Colorado,2.27770000,2021,4,2021,3
2021-08-18,Connecticut,2.27770000,2021,4,2021,3
2021-08-18,Hawaii,2.27770000,2021,4,2021,3
2021-08-18,Illinois,2.27770000,2021,4,2021,3
2021-08-18,Maryland,2.27770000,2021,4,2021,3
2021-08-18,Massachusetts,2.27770000,2021,4,2021,3
2021-08-18,Minnesota,2.27770000,2021,4,2021,3
2021-08-18,Nevada,2.27770000,2021,4,2021,3
2021-08-18,New Jersey,2.27770000,2021,4,2021,3
2021-08-18,New York,2.27770000,2021,4,2021,3
2021-08-18,Ohio,2.27770000,2021,4,2021,3
2021-08-18,Pennsylvania,2.27770000,2021,4,2021,3
2021-08-18,Texas,2.27770000,2021,4,2021,3
2021-08-18,Virgin Islands,2.27770000,2021,4,2021,3
2021-08-18,West Virginia,2.27770000,2021,4,2021,3
2021-08-19,California,2.27770000,2021,4,2021,3
2021-08-19,Colorado,2.27770000,2021,4,2021,3
2021-08-19,Connecticut,2.27770000,2021,4,2021,3
2021-08-19,Hawaii,2.27770000,2021,4,2021,3
2021-08-19,Illinois,2.27770000,2021,4,2021,3
2021-08-19,Maryland,2.27770000,2021,4,2021,3
2021-08-19,Massachusetts,2.27770000,2021,4,2021,3
2021-08-19,Minnesota,2.27770000,2021,4,2021,3
2021-08-19,Nevada,2.27770000,2021,4,2021,3
2021-08-19,New Jersey,2.27770000,2021,4,2021,3
2021-08-19,New York,2.27770000,2021,4,2021,3
2021-08-19,Ohio,2.27770000,2021,4,2021,3
2021-08-19,Pennsylvania,2.27770000,2021,4,2021,3
2021-08-19,Texas,2.27770000,2021,4,2021,3
2021-08-19,Virgin Islands,2.27770000,2021,4,2021,3
2021-08-19,West Virginia,2.27770000,2021,4,2021,3
2021-08-20,California,2.27770000,2021,4,2021,3
2021-08-20,Colorado,2.27770000,2021,4,2021,3
2021-08-20,Connecticut,2.27770000,2021,4,2021,3
2021-08-20,Hawaii,2.27770000,2021,4,2021,3
2021-08-20,Illinois,2.27770000,2021,4,2021,3
2021-08-20,Maryland,2.27770000,2021,4,2021,3
2021-08-20,Massachusetts,2.27770000,2021,4,2021,3
2021-08-20,Minnesota,2.27770000,2021,4,2021,3
2021-08-20,Nevada,2.27770000,2021,4,2021,3
2021-08-20,New Jersey,2.27770000,2021,4,2021,3
2021-08-20,New York,2.27770000,2021,4,2021,3
2021-08-20,Ohio,2.27770000,2021,4,2021,3
2021-08-20,Pennsylvania,2.27770000,2021,4,2021,3
2021-08-20,Texas,2.27770000,2021,4,2021,3
2021-08-20,Virgin Islands,2.27770000,2021,4,2021,3
2021-08-20,West Virginia,2.27770000,2021,4,2021,3
2021-08-23,California,2.27770000,2021,4,2021,3
2021-08-23,Colorado,2.27770000,2021,4,2021,3
2021-08-23,Connecticut,2.27770000,2021,4,2021,3
2021-08-23,Hawaii,2.27770000,2021,4,2021,3
2021-08-23,Illinois,2.27770000,2021,4,2021,3
2021-08-23,Maryland,2.27770000,2021,4,2021,3
2021-08-23,Massachusetts,2.27770000,2021,4,2021,3
2021-08-23,Minnesota,2.27770000,2021,4,2021,3
2021-08-23,Nevada,2.27770000,2021,4,2021,3
2021-08-23,New Jersey,2.27770000,2021,4,2021,3
2021-08-23,New York,2.27770000,2021,4,2021,3
2021-08-23,Ohio,2.27770000,2021,4,2021,3
2021-08-23,Pennsylvania,2.27770000,2021,4,2021,3
2021-08-23,Texas,2.27770000,2021,4,2021,3
2021-08-23,Virgin Islands,2.27770000,2021,4,2021,3
2021-08-23,West Virginia,2.27770000,2021,4,2021,3
2021-08-24,California,2.27770000,2021,4,2021,3
2021-08-24,Colorado,2.27770000,2021,4,2021,3
2021-08-24,Connecticut,2.27770000,2021,4,2021,3
2021-08-24,Hawaii,2.27770000,2021,4,2021,3
2021-08-24,Illinois,2.27770000,2021,4,2021,3
2021-08-24,Maryland,2.27770000,2021,4,2021,3
2021-08-24,Massachusetts,2.27770000,2021,4,2021,3
2021-08-24,Minnesota,2.27770000,2021,4,2021,3
2021-08-24,Nevada,2.27770000,2021,4,2021,3
2021-08-24,New Jersey,2.27770000,2021,4,2021,3
2021-08-24,New York,2.27770000,2021,4,2021,3
2021-08-24,Ohio,2.27770000,2021,4,2021,3
2021-08-24,Pennsylvania,2.27770000,2021,4,2021,3
2021-08-24,Texas,2.27770000,2021,4,2021,3
2021-08-24,Virgin Islands,2.27770000,2021,4,2021,3
2021-08-24,West Virginia,2.27770000,2021,4,2021,3
2021-08-25,California,2.27770000,2021,4,2021,3
2021-08-25,Colorado,2.27770000,2021,4,2021,3
2021-08-25,Connecticut,2.27770000,2021,4,2021,3
2021-08-25,Hawaii,2.27770000,2021,4,2021,3
2021-08-25,Illinois,2.27770000,2021,4,2021,3
2021-08-25,Maryland,2.27770000,2021,4,2021,3
2021-08-25,Massachusetts,2.27770000,2021,4,2021,3
2021-08-25,Minnesota,2.27770000,2021,4,2021,3
2021-08-25,Nevada,2.27770000,2021,4,2021,3
2021-08-25,New Jersey,2.27770000,2021,4,2021,3
2021-08-25,New York,2.27770000,2021,4,2021,3
2021-08-25,Ohio,2.27770000,2021,4,2021,3
2021-08-25,Pennsylvania,2.27770000,2021,4,2021,3
2021-08-25,Texas,2.27770000,2021,4,2021,3
2021-08-25,Virgin Islands,2.27770000,2021,4,2021,3
2021-08-25,West Virginia,2.27770000,2021,4,2021,3
2021-08-26,California,2.27770000,2021,4,2021,3
2021-08-26,Colorado,2.27770000,2021,4,2021,3
2021-08-26,Connecticut,2.27770000,2021,4,2021,3
2021-08-26,Hawaii,2.27770000,2021,4,2021,3
2021-08-26,Illinois,2.27770000,2021,4,2021,3
2021-08-26,Massachusetts,2.27770000,2021,4,2021,3
2021-08-26,Minnesota,2.27770000,2021,4,2021,3
2021-08-26,Nevada,2.27770000,2021,4,2021,3
2021-08-26,New Jersey,2.27770000,2021,4,2021,3
2021-08-26,New York,2.27770000,2021,4,2021,3
2021-08-26,Ohio,2.27770000,2021,4,2021,3
2021-08-26,Pennsylvania,2.27770000,2021,4,2021,3
2021-08-26,Texas,2.27770000,2021,4,2021,3
2021-08-26,Virgin Islands,2.27770000,2021,4,2021,3
2021-08-26,West Virginia,2.27770000,2021,4,2021,3
2021-08-27,California,2.27770000,2021,4,2021,3
2021-08-27,Colorado,2.27770000,2021,4,2021,3
2021-08-27,Connecticut,2.27770000,2021,4,2021,3
2021-08-27,Hawaii,2.27770000,2021,4,2021,3
2021-08-27,Illinois,2.27770000,2021,4,2021,3
2021-08-27,Massachusetts,2.27770000,2021,4,2021,3
2021-08-27,Minnesota,2.27770000,2021,4,2021,3
2021-08-27,Nevada,2.27770000,2021,4,2021,3
2021-08-27,New Jersey,2.27770000,2021,4,2021,3
2021-08-27,New York,2.27770000,2021,4,2021,3
2021-08-27,Ohio,2.27770000,2021,4,2021,3
2021-08-27,Pennsylvania,2.27770000,2021,4,2021,3
2021-08-27,Texas,2.27770000,2021,4,2021,3
2021-08-27,Virgin Islands,2.27770000,2021,4,2021,3
2021-08-27,West Virginia,2.27770000,2021,4,2021,3
2021-08-30,California,2.27770000,2021,4,2021,3
2021-08-30,Colorado,2.27770000,2021,4,2021,3
2021-08-30,Connecticut,2.27770000,2021,4,2021,3
2021-08-30,Hawaii,2.27770000,2021,4,2021,3
2021-08-30,Illinois,2.27770000,2021,4,2021,3
2021-08-30,Massachusetts,2.27770000,2021,4,2021,3
2021-08-30,Minnesota,2.27770000,2021,4,2021,3
2021-08-30,Nevada,2.27770000,2021,4,2021,3
2021-08-30,New Jersey,2.27770000,2021,4,2021,3
2021-08-30,New York,2.27770000,2021,4,2021,3
2021-08-30,Ohio,2.27770000,2021,4,2021,3
2021-08-30,Pennsylvania,2.27770000,2021,4,2021,3
2021-08-30,Texas,2.27770000,2021,4,2021,3
2021-08-30,Virgin Islands,2.27770000,2021,4,2021,3
2021-08-30,West Virginia,2.27770000,2021,4,2021,3
2021-08-31,California,2.27770000,2021,4,2021,3
2021-08-31,Colorado,2.27770000,2021,4,2021,3
2021-08-31,Connecticut,2.27770000,2021,4,2021,3
2021-08-31,Hawaii,2.27770000,2021,4,2021,3
2021-08-31,Illinois,2.27770000,2021,4,2021,3
2021-08-31,Massachusetts,2.27770000,2021,4,2021,3
2021-08-31,Minnesota,2.27770000,2021,4,2021,3
2021-08-31,Nevada,2.27770000,2021,4,2021,3
2021-08-31,New Jersey,2.27770000,2021,4,2021,3
2021-08-31,New York,2.27770000,2021,4,2021,3
2021-08-31,Ohio,2.27770000,2021,4,2021,3
2021-08-31,Pennsylvania,2.27770000,2021,4,2021,3
2021-08-31,Texas,2.27770000,2021,4,2021,3
2021-08-31,Virgin Islands,2.27770000,2021,4,2021,3
2021-08-31,West Virginia,2.27770000,2021,4,2021,3
2021-09-01,California,2.27770000,2021,4,2021,3
2021-09-01,Colorado,2.27770000,2021,4,2021,3
2021-09-01,Connecticut,2.27770000,2021,4,2021,3
2021-09-01,Hawaii,2.27770000,2021,4,2021,3
2021-09-01,Illinois,2.27770000,2021,4,2021,3
2021-09-01,Massachusetts,2.27770000,2021,4,2021,3
2021-09-01,Minnesota,2.27770000,2021,4,2021,3
2021-09-01,Nevada,2.27770000,2021,4,2021,3
2021-09-01,New Jersey,2.27770000,2021,4,2021,3
2021-09-01,New York,2.27770000,2021,4,2021,3
2021-09-01,Ohio,2.27770000,2021,4,2021,3
2021-09-01,Pennsylvania,2.27770000,2021,4,2021,3
2021-09-01,Texas,2.27770000,2021,4,2021,3
2021-09-01,Virgin Islands,2.27770000,2021,4,2021,3
2021-09-01,West Virginia,2.27770000,2021,4,2021,3
2021-09-02,California,2.27770000,2021,4,2021,3
2021-09-02,Colorado,2.27770000,2021,4,2021,3
2021-09-02,Connecticut,2.27770000,2021,4,2021,3
2021-09-02,Hawaii,2.27770000,2021,4,2021,3
2021-09-02,Illinois,2.27770000,2021,4,2021,3
2021-09-02,Massachusetts,2.27770000,2021,4,2021,3
2021-09-02,Minnesota,2.27770000,2021,4,2021,3
2021-09-02,Nevada,2.27770000,2021,4,2021,3
2021-09-02,New Jersey,2.27770000,2021,4,2021,3
2021-09-02,New York,2.27770000,2021,4,2021,3
2021-09-02,Ohio,2.27770000,2021,4,2021,3
2021-09-02,Pennsylvania,2.27770000,2021,4,2021,3
2021-09-02,Texas,2.27770000,2021,4,2021,3
2021-09-02,Virgin Islands,2.27770000,2021,4,2021,3
2021-09-02,West Virginia,2.27770000,2021,4,2021,3
2021-09-06,California,2.27770000,2021,4,2021,3
2021-09-06,Colorado,2.27770000,2021,4,2021,3
2021-09-06,Connecticut,2.27770000,2021,4,2021,3
2021-09-06,Hawaii,2.27770000,2021,4,2021,3
2021-09-06,Illinois,2.27770000,2021,4,2021,3
2021-09-06,Massachusetts,2.27770000,2021,4,2021,3
2021-09-06,Minnesota,2.27770000,2021,4,2021,3
2021-09-06,Nevada,2.27770000,2021,4,2021,3
2021-09-06,New Jersey,2.27770000,2021,4,2021,3
2021-09-06,New York,2.27770000,2021,4,2021,3
2021-09-06,Pennsylvania,2.27770000,2021,4,2021,3
2021-09-06,Texas,2.27770000,2021,4,2021,3
2021-09-06,Virgin Islands,2.27770000,2021,4,2021,3
2021-09-06,West Virginia,2.27770000,2021,4,2021,3
2021-09-07,California,2.27770000,2021,4,2021,3
2021-09-07,Colorado,2.27770000,2021,4,2021,3
2021-09-07,Connecticut,2.27770000,2021,4,2021,3
2021-09-07,Hawaii,2.27770000,2021,4,2021,3
2021-09-07,Illinois,2.27770000,2021,4,2021,3
2021-09-07,Massachusetts,2.27770000,2021,4,2021,3
2021-09-07,Minnesota,2.27770000,2021,4,2021,3
2021-09-07,Nevada,2.27770000,2021,4,2021,3
2021-09-07,New Jersey,2.27770000,2021,4,2021,3
2021-09-07,New York,2.27770000,2021,4,2021,3
2021-09-07,Pennsylvania,2.27770000,2021,4,2021,3
2021-09-07,Texas,2.27770000,2021,4,2021,3
2021-09-07,Virgin Islands,2.27770000,2021,4,2021,3
2021-09-07,West Virginia,2.27770000,2021,4,2021,3
2021-09-08,California,2.27770000,2021,4,2021,3
2021-09-08,Colorado,2.27770000,2021,4,2021,3
2021-09-08,Connecticut,2.27770000,2021,4,2021,3
2021-09-08,Hawaii,2.27770000,2021,4,2021,3
2021-09-08,Illinois,2.27770000,2021,4,2021,3
2021-09-08,Massachusetts,2.27770000,2021,4,2021,3
2021-09-08,Minnesota,2.27770000,2021,4,2021,3
2021-09-08,Nevada,2.27770000,2021,4,2021,3
2021-09-08,New Jersey,2.27770000,2021,4,2021,3
2021-09-08,New York,2.27770000,2021,4,2021,3
2021-09-08,Pennsylvania,2.27770000,2021,4,2021,3
2021-09-08,Texas,2.27770000,2021,4,2021,3
2021-09-08,Virgin Islands,2.27770000,2021,4,2021,3
2021-09-08,West Virginia,2.27770000,2021,4,2021,3
2021-09-09,California,2.27770000,2021,4,2021,3
2021-09-09,Colorado,2.27770000,2021,4,2021,3
2021-09-09,Connecticut,2.27770000,2021,4,2021,3
2021-09-09,Hawaii,2.27770000,2021,4,2021,3
2021-09-09,Illinois,2.27770000,2021,4,2021,3
2021-09-09,Massachusetts,2.27770000,2021,4,2021,3
2021-09-09,Minnesota,2.27770000,2021,4,2021,3
2021-09-09,Nevada,2.27770000,2021,4,2021,3
2021-09-09,New Jersey,2.27770000,2021,4,2021,3
2021-09-09,New York,2.27770000,2021,4,2021,3
2021-09-09,Pennsylvania,2.27770000,2021,4,2021,3
2021-09-09,Texas,2.27770000,2021,4,2021,3
2021-09-09,Virgin Islands,2.27770000,2021,4,2021,3
2021-09-09,West Virginia,2.27770000,2021,4,2021,3
2021-09-10,California,2.27770000,2021,4,2021,3
2021-09-10,Colorado,2.27770000,2021,4,2021,3
2021-09-10,Connecticut,2.27770000,2021,4,2021,3
2021-09-10,Hawaii,2.27770000,2021,4,2021,3
2021-09-10,Illinois,2.27770000,2021,4,2021,3
2021-09-10,Massachusetts,2.27770000,2021,4,2021,3
2021-09-10,Minnesota,2.27770000,2021,4,2021,3
2021-09-10,Nevada,2.27770000,2021,4,2021,3
2021-09-10,New Jersey,2.27770000,2021,4,2021,3
2021-09-10,New York,2.27770000,2021,4,2021,3
2021-09-10,Pennsylvania,2.27770000,2021,4,2021,3
2021-09-10,Texas,2.27770000,2021,4,2021,3
2021-09-10,Virgin Islands,2.27770000,2021,4,2021,3
2021-09-10,West Virginia,2.27770000,2021,4,2021,3
2021-09-13,California,2.27770000,2021,4,2021,3
2021-09-13,Colorado,2.27770000,2021,4,2021,3
2021-09-13,Connecticut,2.27770000,2021,4,2021,3
2021-09-13,Hawaii,2.27770000,2021,4,2021,3
2021-09-13,Illinois,2.27770000,2021,4,2021,3
2021-09-13,Massachusetts,2.27770000,2021,4,2021,3
2021-09-13,Minnesota,2.27770000,2021,4,2021,3
2021-09-13,Nevada,2.27770000,2021,4,2021,3
2021-09-13,New Jersey,2.27770000,2021,4,2021,3
2021-09-13,New York,2.27770000,2021,4,2021,3
2021-09-13,Pennsylvania,2.27770000,2021,4,2021,3
2021-09-13,Texas,2.27770000,2021,4,2021,3
2021-09-13,Virgin Islands,2.27770000,2021,4,2021,3
2021-09-13,West Virginia,2.27770000,2021,4,2021,3
2021-09-14,California,2.27770000,2021,4,2021,3
2021-09-14,Colorado,2.27770000,2021,4,2021,3
2021-09-14,Connecticut,2.27770000,2021,4,2021,3
2021-09-14,Hawaii,2.27770000,2021,4,2021,3
2021-09-14,Illinois,2.27770000,2021,4,2021,3
2021-09-14,Massachusetts,2.27770000,2021,4,2021,3
2021-09-14,Minnesota,2.27770000,2021,4,2021,3
2021-09-14,Nevada,2.27770000,2021,4,2021,3
2021-09-14,New Jersey,2.27770000,2021,4,2021,3
2021-09-14,New York,2.27770000,2021,4,2021,3
2021-09-14,Pennsylvania,2.27770000,2021,4,2021,3
2021-09-14,Texas,2.27770000,2021,4,2021,3
2021-09-14,Virgin Islands,2.27770000,2021,4,2021,3
2021-09-14,West Virginia,2.27770000,2021,4,2021,3
2021-09-15,California,2.27770000,2021,4,2021,3
2021-09-15,Colorado,2.27770000,2021,4,2021,3
2021-09-15,Connecticut,2.27770000,2021,4,2021,3
2021-09-15,Hawaii,2.27770000,2021,4,2021,3
2021-09-15,Illinois,2.27770000,2021,4,2021,3
2021-09-15,Massachusetts,2.27770000,2021,4,2021,3
2021-09-15,Minnesota,2.27770000,2021,4,2021,3
2021-09-15,Nevada,2.27770000,2021,4,2021,3
2021-09-15,New Jersey,2.27770000,2021,4,2021,3
2021-09-15,New York,2.27770000,2021,4,2021,3
2021-09-15,Pennsylvania,2.27770000,2021,4,2021,3
2021-09-15,Texas,2.27770000,2021,4,2021,3
2021-09-15,Virgin Islands,2.27770000,2021,4,2021,3
2021-09-15,West Virginia,2.27770000,2021,4,2021,3
2021-09-16,California,2.27770000,2021,4,2021,3
2021-09-16,Colorado,2.27770000,2021,4,2021,3
2021-09-16,Connecticut,2.27770000,2021,4,2021,3
2021-09-16,Hawaii,2.27770000,2021,4,2021,3
2021-09-16,Illinois,2.27770000,2021,4,2021,3
2021-09-16,Massachusetts,2.27770000,2021,4,2021,3
2021-09-16,Minnesota,2.27770000,2021,4,2021,3
2021-09-16,Nevada,2.27770000,2021,4,2021,3
2021-09-16,New Jersey,2.27770000,2021,4,2021,3
2021-09-16,New York,2.27770000,2021,4,2021,3
2021-09-16,Pennsylvania,2.27770000,2021,4,2021,3
2021-09-16,Texas,2.27770000,2021,4,2021,3
2021-09-16,Virgin Islands,2.27770000,2021,4,2021,3
2021-09-16,West Virginia,2.27770000,2021,4,2021,3
2021-09-17,California,2.27770000,2021,4,2021,3
2021-09-17,Colorado,2.27770000,2021,4,2021,3
2021-09-17,Connecticut,2.27770000,2021,4,2021,3
2021-09-17,Hawaii,2.27770000,2021,4,2021,3
2021-09-17,Illinois,2.27770000,2021,4,2021,3
2021-09-17,Massachusetts,2.27770000,2021,4,2021,3
2021-09-17,Minnesota,2.27770000,2021,4,2021,3
2021-09-17,Nevada,2.27770000,2021,4,2021,3
2021-09-17,New Jersey,2.27770000,2021,4,2021,3
2021-09-17,New York,2.27770000,2021,4,2021,3
2021-09-17,Pennsylvania,2.27770000,2021,4,2021,3
2021-09-17,Texas,2.27770000,2021,4,2021,3
2021-09-17,Virgin Islands,2.27770000,2021,4,2021,3
2021-09-17,West Virginia,2.27770000,2021,4,2021,3
2021-09-20,California,2.27770000,2021,4,2021,3
2021-09-20,Colorado,2.27770000,2021,4,2021,3
2021-09-20,Connecticut,2.27770000,2021,4,2021,3
2021-09-20,Hawaii,2.27770000,2021,4,2021,3
2021-09-20,Illinois,2.27770000,2021,4,2021,3
2021-09-20,Massachusetts,2.27770000,2021,4,2021,3
2021-09-20,Minnesota,2.27770000,2021,4,2021,3
2021-09-20,Nevada,2.27770000,2021,4,2021,3
2021-09-20,New Jersey,2.27770000,2021,4,2021,3
2021-09-20,New York,2.27770000,2021,4,2021,3
2021-09-20,Pennsylvania,2.27770000,2021,4,2021,3
2021-09-20,Texas,2.27770000,2021,4,2021,3
2021-09-20,Virgin Islands,2.27770000,2021,4,2021,3
2021-09-20,West Virginia,2.27770000,2021,4,2021,3
2021-09-21,California,2.27770000,2021,4,2021,3
2021-09-21,Colorado,2.27770000,2021,4,2021,3
2021-09-21,Connecticut,2.27770000,2021,4,2021,3
2021-09-21,Hawaii,2.27770000,2021,4,2021,3
2021-09-21,Illinois,2.27770000,2021,4,2021,3
2021-09-21,Massachusetts,2.27770000,2021,4,2021,3
2021-09-21,Minnesota,2.27770000,2021,4,2021,3
2021-09-21,Nevada,2.27770000,2021,4,2021,3
2021-09-21,New Jersey,2.27770000,2021,4,2021,3
2021-09-21,New York,2.27770000,2021,4,2021,3
2021-09-21,Pennsylvania,2.27770000,2021,4,2021,3
2021-09-21,Texas,2.27770000,2021,4,2021,3
2021-09-21,Virgin Islands,2.27770000,2021,4,2021,3
2021-09-21,West Virginia,2.27770000,2021,4,2021,3
2021-09-22,California,2.27770000,2021,4,2021,3
2021-09-22,Colorado,2.27770000,2021,4,2021,3
2021-09-22,Connecticut,2.27770000,2021,4,2021,3
2021-09-22,Hawaii,2.27770000,2021,4,2021,3
2021-09-22,Illinois,2.27770000,2021,4,2021,3
2021-09-22,Massachusetts,2.27770000,2021,4,2021,3
2021-09-22,Minnesota,2.27770000,2021,4,2021,3
2021-09-22,Nevada,2.27770000,2021,4,2021,3
2021-09-22,New Jersey,2.27770000,2021,4,2021,3
2021-09-22,New York,2.27770000,2021,4,2021,3
2021-09-22,Pennsylvania,2.27770000,2021,4,2021,3
2021-09-22,Texas,2.27770000,2021,4,2021,3
2021-09-22,Virgin Islands,2.27770000,2021,4,2021,3
2021-09-22,West Virginia,2.27770000,2021,4,2021,3
2021-09-23,California,2.27770000,2021,4,2021,3
2021-09-23,Colorado,2.27770000,2021,4,2021,3
2021-09-23,Connecticut,2.27770000,2021,4,2021,3
2021-09-23,Hawaii,2.27770000,2021,4,2021,3
2021-09-23,Illinois,2.27770000,2021,4,2021,3
2021-09-23,Massachusetts,2.27770000,2021,4,2021,3
2021-09-23,Minnesota,2.27770000,2021,4,2021,3
2021-09-23,Nevada,2.27770000,2021,4,2021,3
2021-09-23,New Jersey,2.27770000,2021,4,2021,3
2021-09-23,New York,2.27770000,2021,4,2021,3
2021-09-23,Pennsylvania,2.27770000,2021,4,2021,3
2021-09-23,Texas,2.27770000,2021,4,2021,3
2021-09-23,Virgin Islands,2.27770000,2021,4,2021,3
2021-09-23,West Virginia,2.27770000,2021,4,2021,3
2021-09-24,California,2.27770000,2021,4,2021,3
2021-09-24,Colorado,2.27770000,2021,4,2021,3
2021-09-24,Connecticut,2.27770000,2021,4,2021,3
2021-09-24,Hawaii,2.27770000,2021,4,2021,3
2021-09-24,Illinois,2.27770000,2021,4,2021,3
2021-09-24,Massachusetts,2.27770000,2021,4,2021,3
2021-09-24,Minnesota,2.27770000,2021,4,2021,3
2021-09-24,Nevada,2.27770000,2021,4,2021,3
2021-09-24,New Jersey,2.27770000,2021,4,2021,3
2021-09-24,New York,2.27770000,2021,4,2021,3
2021-09-24,Pennsylvania,2.27770000,2021,4,2021,3
2021-09-24,Texas,2.27770000,2021,4,2021,3
2021-09-24,Virgin Islands,2.27770000,2021,4,2021,3
2021-09-24,West Virginia,2.27770000,2021,4,2021,3
2021-09-27,California,2.27770000,2021,4,2021,3
2021-09-27,Colorado,2.27770000,2021,4,2021,3
2021-09-27,Connecticut,2.27770000,2021,4,2021,3
2021-09-27,Hawaii,2.27770000,2021,4,2021,3
2021-09-27,Illinois,2.27770000,2021,4,2021,3
2021-09-27,Massachusetts,2.27770000,2021,4,2021,3
2021-09-27,Minnesota,2.27770000,2021,4,2021,3
2021-09-27,Nevada,2.27770000,2021,4,2021,3
2021-09-27,New Jersey,2.27770000,2021,4,2021,3
2021-09-27,New York**,2.27770000,2021,4,2021,3
2021-09-27,Pennsylvania,2.27770000,2021,4,2021,3
2021-09-27,Texas,2.27770000,2021,4,2021,3
2021-09-27,Virgin Islands,2.27770000,2021,4,2021,3
2021-09-27,West Virginia,2.27770000,2021,4,2021,3
2021-09-28,California,2.27770000,2021,4,2021,3
2021-09-28,Colorado,2.27770000,2021,4,2021,3
2021-09-28,Connecticut,2.27770000,2021,4,2021,3
2021-09-28,Hawaii,2.27770000,2021,4,2021,3
2021-09-28,Illinois,2.27770000,2021,4,2021,3
2021-09-28,Massachusetts,2.27770000,2021,4,2021,3
